"鄉鎮市區","總額元","租賃年月日","出租型態","租賃層次(四類)","總樓層數","建物型態","交易筆棟數-土地","交易筆棟數-建物","租賃住宅服務","租賃天數","有無管理組織","有無管理員","有無附傢俱","有無電梯","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物現況格局-隔間","建物總面積平方公尺","屋齡","建材分類","附屬設備-冷氣","附屬設備-熱水器","附屬設備-洗衣機","附屬設備-電視機","附屬設備-冰箱","附屬設備-瓦斯或天然氣","附屬設備-有線電視","附屬設備-網路","捷運站距離(公尺)","附近建物單位成交均價","捷運線","Predicted","AbsError","MAPE"
"松山區",41000,19625,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",1,1,"未知",1826,0,0,0,1,3,2,2,1,128.16,40,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,531.439135193009,350.125,"松山新店線",41763.5812975301,763.581297530145,0.0186239340861011
"大安區",13000,19622,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,0,1,1,1,1,1,35.74,36,"鋼筋混凝土造類",1,1,0,1,1,0,0,0,307.817926754869,597.766666666667,"板南線",15517.5131574784,2517.51315747844,0.193654858267573
"大同區",52500,19612,"整棟(戶)出租","低樓層",19,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,1,1,1,1,1,1,61.64,4,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,116.009102344176,659.566666666667,"淡水信義線",43333.5219437582,9166.47805624178,0.174599582023653
"大同區",44550,19618,"整棟(戶)出租","低樓層",19,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,1,1,1,1,1,1,1,67.47,4,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,116.009102344176,659.566666666667,"淡水信義線",49564.5843841135,5014.58438411351,0.112560816702885
"大安區",54000,19628,"未知","低樓層",12,"辦公商業大樓",0,1,"未知",730,1,1,0,1,0,0,0,0,160.83,45,"鋼筋混凝土造類",1,0,0,0,0,0,0,0,336.439800630873,616.888888888889,"淡水信義線",74448.6715143216,20448.6715143216,0.378679102117066
"中正區",45000,19614,"未知","低樓層",6,"店面(店鋪)",1,2,"未知",1918,1,0,0,1,0,1,1,1,93.34,20,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,385.928885899939,527,"松山新店線",57212.6295627093,12212.6295627093,0.271391768060206
"中正區",26000,19615,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,0,0,2,1,1,1,83.39,48,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,491.034303655338,439.733333333333,"淡水信義線",20791.6190584163,5208.38094158373,0.200322343907067
"士林區",30000,19627,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,0,1,2,1,1,1,65.32,46,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,1595.01408239615,456,"淡水信義線",17678.2469547564,12321.7530452436,0.410725101508121
"文山區",21000,19628,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,2,1,1,76.72,48,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,88.4832317688782,372.388888888889,"松山新店線",26045.4086643963,5045.40866439632,0.240257555447444
"中山區",80000,19619,"未知","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",1095,1,0,0,1,3,1,3,1,185.17,37,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,364.461134449951,492.333333333333,"文湖線",67273.609487995,12726.390512005,0.159079881400063
"松山區",45000,19614,"整棟(戶)出租","低樓層",6,"華廈(10層含以下有電梯)",0,1,"未知",730,1,1,1,1,3,2,2,1,131.09,37,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,462.671767847955,520.466666666667,"板南線",56221.8442755968,11221.8442755968,0.249374317235484
"松山區",65000,19612,"未知","中樓層",15,"辦公商業大樓",0,1,"未知",730,1,1,0,1,0,0,0,0,113.15,38,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,347.549346560625,460.16,"文湖線",55671.8746307961,9328.12536920395,0.143509621064676
"信義區",52000,19629,"整棟(戶)出租","低樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,0,0,1,1,2,1,1,94.22,8,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,445.859239741778,398.928571428571,"文湖線",50888.285835647,1111.71416435303,0.0213791185452505
"信義區",15000,19633,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,1,1,1,1,1,1,31.72,31,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,561.956399945015,360.875,"淡水信義線",15144.0242384291,144.024238429123,0.00960161589527488
"北投區",9500,19630,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,1,1,1,1,1,1,29.28,42,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,195.278894401951,316.448275862069,"新北投支線",11733.6685610602,2233.6685610602,0.23512300642739
"北投區",18900,19627,"獨立套房","低樓層",11,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",365,1,1,1,1,1,1,1,1,44.96,28,"鋼筋混凝土造類",1,1,1,0,0,0,0,0,1590.68717161022,357.454545454545,"淡水信義線",16355.3406612912,2544.6593387088,0.134638060249143
"松山區",15000,19634,"獨立套房","低樓層",6,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",365,1,1,1,1,1,1,1,1,34.22,32,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,590.601614189111,476.277777777778,"板南線",17398.2705872261,2398.27058722612,0.159884705815075
"北投區",11000,19627,"獨立套房","低樓層",8,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",365,1,1,0,1,1,0,1,1,32.49,43,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,167.925596135388,264.8,"新北投支線",11016.8241160517,16.8241160517282,0.00152946509561165
"中正區",26000,19620,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,3,2,2,1,108.88,34,"鋼筋混凝土造類",1,1,0,0,1,1,0,0,987.465852797237,254,"松山新店線",27333.5846015825,1333.58460158254,0.0512917154454825
"萬華區",50000,19636,"整棟(戶)出租","低樓層",24,"住宅大樓(11層含以上有電梯)",0,1,"未知",365,1,1,1,1,2,1,1,1,82.02,3,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,455.8326376047,393,"板南線",38216.520593607,11783.479406393,0.23566958812786
"內湖區",31000,19612,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,3,2,1,1,119.31,35,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,316.879535786687,315.5,"文湖線",27513.6609338365,3486.33906616353,0.112462550521404
"士林區",13000,19633,"整棟(戶)出租","低樓層",4,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",710,1,1,1,1,1,1,1,1,26.48,6,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,4117.66366346931,255,"淡水信義線",12465.6291122487,534.370887751253,0.0411054529039425
"文山區",24000,19634,"整棟(戶)出租","低樓層",10,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",310,1,1,1,1,2,2,1,1,73.15,27,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,457.172995586346,281.181818181818,"松山新店線",22867.6085026013,1132.39149739872,0.0471829790582798
"大同區",17000,19615,"獨立套房","中樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",365,1,1,1,1,1,0,1,1,30.72,44,"鋼筋混凝土造類",1,1,1,1,1,1,1,0,550.232375302238,414.733333333333,"松山新店線",13421.8238221363,3578.17617786373,0.210480951639043
"萬華區",22500,19626,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,1,0,2,1,1,1,61.72,49,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,1697.54582425017,210.633333333333,"中和新蘆線",16638.1963456842,5861.80365431579,0.26052460685848
"萬華區",15000,19622,"整棟(戶)出租","中樓層",26,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",365,1,1,0,1,1,1,1,1,50.21,7,"鋼骨類",0,1,0,0,0,0,0,0,514.258641623504,564.8,"板南線",20221.4984125971,5221.49841259711,0.348099894173141
"大同區",27000,19619,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1095,0,0,1,0,2,1,2,1,77.75,43,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,633.641895515385,397.814814814815,"中和新蘆線",21043.0824452585,5956.91755474149,0.220626576101537
"內湖區",30000,19624,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,2,2,1,1,99.05,40,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,531.905741260334,397.227272727273,"松山新店線",26939.8645291178,3060.13547088218,0.102004515696073
"中山區",16000,19619,"獨立套房","低樓層",9,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",668,1,0,0,1,1,1,1,1,34.7,51,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,561.023664768039,448.392857142857,"文湖線",14301.70361239,1698.29638761003,0.106143524225627
"信義區",30300,19622,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,2,2,1,1,85.25,45,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,935.798072407697,301.545454545455,"板南線",22607.8673859715,7692.13261402853,0.253865762839225
"北投區",20000,19623,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",1,1,"未知",365,0,0,0,0,3,2,2,1,98.19,40,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,565.621583878665,310.944444444444,"淡水信義線",27978.0206351988,7978.02063519882,0.398901031759941
"大同區",90000,19616,"整棟(戶)出租","低樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,1,1,4,2,2,1,301.7,13,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,146.978902510214,466.166666666667,"淡水信義線",132864.43766058,42864.4376605799,0.476271529561999
"大同區",41000,19619,"分層出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",365,1,1,1,1,2,1,1,1,99.73,15,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,83.2379601775518,537.166666666667,"淡水信義線",43585.7325704232,2585.73257042316,0.0630666480591015
"士林區",29000,19619,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,2,2,1,102.72,44,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1038.32603791208,460.533333333333,"淡水信義線",26123.3786597995,2876.62134020055,0.0991938393172603
"大同區",28000,19626,"未知","低樓層",4,"公寓(5樓含以下無電梯)",1,1,"未知",365,0,0,0,0,2,2,1,1,67.43,48,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,268.870406473744,480.3,"淡水信義線",33416.9168351302,5416.91683513019,0.193461315540364
"大安區",17000,19625,"獨立套房","低樓層",6,"華廈(10層含以下有電梯)",1,1,"未知",273,0,0,1,1,1,1,1,1,27.57,15,"鋼筋混凝土造類",1,1,1,1,1,0,1,0,645.533242542344,486.058823529412,"松山新店線",18062.478523715,1062.47852371501,0.062498736689118
"大同區",22000,19627,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,3,1,1,1,77.76,48,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,705.027941309447,482.533333333333,"淡水信義線",19926.7317202832,2073.26827971678,0.0942394672598536
"中正區",59272,19628,"整棟(戶)出租","低樓層",6,"華廈(10層含以下有電梯)",1,1,"未知",547,1,1,1,1,3,2,2,1,145.66,13,"鋼筋混凝土造類",1,1,1,1,1,1,1,0,420.70843066552,430.964285714286,"淡水信義線",53459.2687090964,5812.73129090365,0.0980687557515125
"大同區",18000,19643,"整棟(戶)出租","中樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,0,1,1,1,1,1,43.62,44,"鋼筋混凝土造類",0,0,0,0,0,1,0,0,546.299430170997,442.633333333333,"松山新店線",19535.4513478939,1535.45134789388,0.0853028526607713
"中山區",14000,19643,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",365,1,1,1,1,1,0,1,1,29.13,40,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,418.717819528549,636.066666666667,"淡水信義線",14270.3104388786,270.310438878636,0.0193078884913311
"南港區",15000,19625,"整棟(戶)出租","低樓層",6,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,1,1,1,1,112.8,20,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,1665.59736887092,225.3,"文湖線",14692.9206698873,307.07933011272,0.020471955340848
"北投區",10000,19622,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,0,1,1,0,1,1,39.77,42,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,405.921055129338,303.95,"新北投支線",11565.231197654,1565.23119765398,0.156523119765398
"士林區",25000,19625,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,1,1,1,2,1,2,1,120.82,28,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,1587.72051201091,300.782608695652,"淡水信義線",23190.6312517895,1809.36874821046,0.0723747499284183
"中正區",19000,19643,"獨立套房","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1095,0,0,0,0,1,1,1,1,42.6,48,"鋼筋混凝土造類",0,1,1,0,0,1,0,0,393.362292294056,465,"松山新店線",14730.5688449122,4269.43115508782,0.224706902899359
"文山區",24000,19636,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",1,1,"社會住宅代管",365,0,0,1,0,3,1,2,1,107.56,49,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,1789.30920173146,270.653846153846,"松山新店線",23364.7713129662,635.228687033843,0.0264678619597435
"文山區",19900,19646,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",151,0,0,0,0,2,1,1,1,87.21,41,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1502.9132145992,271.7,"松山新店線",17032.1872104973,2867.81278950271,0.144111195452397
"大同區",30000,19628,"整棟(戶)出租","中樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",365,1,1,1,1,2,2,1,1,100.8,39,"鋼筋混凝土造類",1,1,0,0,1,1,0,0,697.093634342498,417.894736842105,"松山新店線",26485.0646744772,3514.93532552282,0.117164510850761
"中山區",14000,19626,"獨立套房","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,1,0,0,0,1,0,1,1,34.73,31,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,628.294896381178,601.633333333333,"松山新店線",13987.2685260106,12.7314739893827,0.000909390999241623
"北投區",13000,19644,"獨立套房","中樓層",13,"住宅大樓(11層含以上有電梯)",2,1,"未知",365,1,1,0,1,1,1,1,1,26.09,17,"鋼筋混凝土造類",1,1,0,0,1,1,0,0,345.508412734239,320.066666666667,"新北投支線",12406.7453751733,593.25462482673,0.0456349711405177
"大安區",57000,19642,"整棟(戶)出租","低樓層",10,"華廈(10層含以下有電梯)",0,1,"未知",365,1,1,1,1,2,2,1,1,104.52,6,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,339.940249705961,909.8,"板南線",62181.2536444986,5181.25364449858,0.0908991867455892
"萬華區",12500,19632,"獨立套房","低樓層",8,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,0,1,1,1,1,1,1,35.69,40,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,420.152169313167,354.6,"板南線",12239.396387275,260.603612725037,0.020848289018003
"信義區",22000,19628,"整棟(戶)出租","中樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",365,0,0,0,1,2,1,1,1,64.03,40,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,401.373637691162,501.6,"淡水信義線",23318.7700512753,1318.77005127529,0.0599440932397859
"文山區",23000,19626,"整棟(戶)出租","低樓層",8,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,1,0,1,1,2,1,1,1,73.69,29,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,998.611267433699,258.033333333333,"文湖線",20072.569957723,2927.43004227699,0.127279567055521
"大同區",69000,19626,"分層出租","低樓層",18,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,1,1,3,2,2,1,118.12,14,"鋼骨類",1,1,1,1,1,1,1,1,296.141766413864,650.166666666667,"淡水信義線",68067.607076315,932.392923684965,0.0135129409229705
"中山區",11000,19622,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",248,1,1,1,1,1,0,1,1,35.17,39,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,378.886829727274,461.6,"中和新蘆線",11438.98443786,438.98443786003,0.0399076761690936
"南港區",19900,19631,"獨立套房","低樓層",9,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",365,1,1,1,1,1,0,1,1,43.04,26,"鋼筋混凝土造類",1,1,1,0,0,0,0,0,401.852837166956,481.375,"板南線",16521.2512313536,3378.74876864643,0.16978637028374
"信義區",19500,19625,"整棟(戶)出租","低樓層",6,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,1,0,1,0,2,1,1,1,40.85,49,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,434.36787762918,649.4,"淡水信義線",15098.5476017678,4401.4523982322,0.225715507601652
"士林區",13000,19643,"整棟(戶)出租","低樓層",4,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",706,1,1,0,1,1,1,1,1,26.57,6,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,4117.66366346931,255,"淡水信義線",13111.3984510816,111.398451081603,0.00856911162166174
"北投區",31000,19631,"整棟(戶)出租","高樓層",29,"住宅大樓(11層含以上有電梯)",0,1,"一般代管",273,1,1,1,1,3,2,2,1,137.11,15,"鋼筋混凝土造類",1,1,1,1,1,0,1,1,123.310676652442,334.533333333333,"淡水信義線",37436.5054914915,6436.50549149152,0.207629209402952
"士林區",90000,19628,"分層出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",730,1,1,1,1,3,2,2,1,235.75,21,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,1729.47672979259,390.166666666667,"淡水信義線",73372.7545494582,16627.2454505418,0.184747171672686
"文山區",34000,19628,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,4,2,2,1,150.42,48,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,609.844343731388,331.433333333333,"文湖線",30929.2315714361,3070.76842856394,0.0903167184871747
"文山區",12500,19650,"獨立套房","低樓層",17,"住宅大樓(11層含以上有電梯)",1,1,"社會住宅包租轉租",365,1,1,1,1,1,1,1,1,41.02,27,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,869.064674664082,301.259259259259,"文湖線",12985.1917785023,485.191778502298,0.0388153422801838
"萬華區",19800,19648,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",1,1,"社會住宅包租轉租",728,1,1,1,1,2,2,1,1,60.36,41,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1340.95363451299,322.928571428571,"中和新蘆線",19825.2122725328,25.2122725327608,0.00127334709761418
"大同區",13000,19627,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,2,1,1,1,36.48,48,"鋼筋混凝土造類",1,1,1,0,0,0,0,0,498.661591351747,379.866666666667,"中和新蘆線",14451.4134287251,1451.41342872509,0.111647186825007
"內湖區",26500,19627,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,1,1,1,0,3,2,2,1,93.9,38,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,240.508839608722,380.541666666667,"文湖線",27632.6056421503,1132.60564215031,0.0427398355528417
"中山區",32000,19631,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,2,1,1,98.49,43,"鋼筋混凝土造類",1,0,1,1,1,0,0,0,272.496752360627,457,"文湖線",27286.485531708,4713.51446829204,0.147297327134126
"士林區",33000,19635,"整棟(戶)出租","透天厝",2,"透天厝",2,1,"一般包租",365,0,0,1,0,3,2,2,1,77.5,56,"加強磚造類",1,1,0,0,0,0,0,0,659.994561541415,320.272727272727,"淡水信義線",32130.384308121,869.615691878989,0.0263519906629997
"士林區",30000,19646,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,3,2,2,1,128.16,43,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,802.425915974662,378.366666666667,"淡水信義線",26032.9580045107,3967.0419954893,0.132234733182977
"北投區",16500,19632,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"一般轉租",365,0,0,1,0,3,1,1,1,86.49,40,"鋼筋混凝土造類",1,0,0,0,1,0,0,0,1244.34697017171,272.5,"淡水信義線",19533.3604496346,3033.36044963465,0.183840027250585
"大安區",152000,19635,"未知","低樓層",4,"店面(店鋪)",0,1,"未知",730,0,0,0,0,0,0,0,0,100.18,50,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,257.213543172124,524.733333333333,"淡水信義線",74886.5715299617,77113.4284700383,0.507325187302884
"萬華區",25000,19636,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",365,1,1,1,1,3,2,1,1,99.89,41,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1295.25056598907,335.933333333333,"淡水信義線",24473.863752732,526.136247268027,0.0210454498907211
"萬華區",21000,19635,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,2,2,1,1,88.04,47,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,685.328729156043,290.066666666667,"板南線",19914.7097251552,1085.29027484478,0.0516804892783227
"大同區",16500,19636,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",365,0,1,1,1,1,0,1,1,38.69,15,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,482.60299883915,422.153846153846,"中和新蘆線",18036.2004750374,1536.2004750374,0.0931030590931755
"大安區",21500,19640,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,2,1,1,100.82,45,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,210.127600255902,437.433333333333,"文湖線",27451.6988797399,5951.69887973988,0.276823203708832
"文山區",22000,19627,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,1,0,3,2,1,1,87.78,42,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,1773.81093096105,287.666666666667,"文湖線",20146.6535715488,1853.34642845118,0.0842430194750536
"萬華區",15000,19627,"獨立套房","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",365,0,0,1,0,1,1,1,1,44.55,51,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,341.802215898506,447.9,"板南線",13835.3683058044,1164.63169419556,0.077642112946371
"中山區",27000,19642,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,1,0,3,1,2,1,103.87,54,"加強磚造類",1,1,0,0,0,1,0,0,366.622560290259,425.766666666667,"文湖線",31064.7486280381,4064.74862803812,0.150546245482893
"中山區",31800,19631,"整棟(戶)出租","中樓層",17,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,1,1,1,2,1,1,52.85,27,"鋼筋混凝土造類",1,1,1,1,1,1,1,1,613.135328355264,398.733333333333,"松山新店線",30816.7326689466,983.26733105343,0.0309203563224349
"中山區",68000,19631,"整棟(戶)出租","低樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,1,1,1,2,1,1,105.34,12,"鋼筋混凝土造類",1,1,1,1,1,1,1,1,338.252710618221,606,"中和新蘆線",56672.0878002424,11327.9121997576,0.166586944114082
"中山區",21000,19647,"分租套房","低樓層",5,"華廈(10層含以下有電梯)",1,0,"未知",730,0,0,1,1,6,6,6,1,24.79,18,"鋼筋混凝土造類",1,0,0,1,1,0,1,0,649.939723836857,436.260869565217,"文湖線",20273.03342227,726.966577729963,0.0346174560823792
"士林區",13000,19645,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,3,2,1,1,97.51,42,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,1912.22917681495,199.5,"淡水信義線",15190.688055344,2190.68805534399,0.168514465795692
"士林區",14000,19646,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",365,0,0,0,0,3,2,1,1,96.4,42,"鋼筋混凝土造類",0,1,0,0,0,0,0,0,1904.90950959903,164.833333333333,"淡水信義線",15117.8517793713,1117.85177937132,0.0798465556693801
"大安區",55000,19631,"整棟(戶)出租","中樓層",16,"住宅大樓(11層含以上有電梯)",0,1,"未知",730,1,1,1,1,3,2,2,1,136.77,27,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,313.405481606795,591.555555555556,"文湖線",58914.8927427758,3914.89274277582,0.0711798680504695
"中山區",28000,19636,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",730,0,0,0,0,3,1,1,1,61.84,54,"加強磚造類",1,1,0,0,0,1,0,0,447.036061271117,530.48275862069,"文湖線",22062.7163973033,5937.2836026967,0.212045842953453
"南港區",30000,19648,"整棟(戶)出租","低樓層",9,"華廈(10層含以下有電梯)",0,1,"一般包租",730,1,1,1,1,3,2,2,1,80.54,25,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,486.293465240609,409.5,"文湖線",34077.7930717025,4077.79307170253,0.135926435723418
